date,product_id,yield_pct,defect_rate,units_produced,avg_latency_ms,throughput_ops,forecast_demand,actual_demand,revenue_usd
2024-08-29,15,0.9379658428590959,0.024303199632901028,4351,26.012079228692627,7822686.270531314,3804,5365,2454298.1991826277
2024-08-30,15,0.941213475662847,0.040300307531370184,4599,17.0930903600807,7878326.209140344,5901,4051,5480492.32556645
2024-08-31,15,0.9676561005756584,0.01111230810521034,5164,12.04111932530331,7499265.853149886,4379,4515,5117552.772158826
2024-09-01,15,0.9161883047591198,0.07447170267879905,3989,10.787280059431795,5781334.77925494,3948,3826,2734661.669218213
2024-09-02,15,0.9447695393841903,0.0606681972463463,4849,21.845987986760953,4489795.978155348,4057,4682,6277394.578405148
2024-09-03,15,0.9236469172307017,0.05698818162959086,4136,10.003141323944307,7896314.673639814,3649,6479,1549243.7397543057
2024-09-04,15,0.9726005448018525,0.05498622290514927,6254,34.40486095111133,3582270.7804884543,5606,5754,2181704.7521995725
2024-09-05,15,0.9400595245133042,0.05995957585371746,5270,32.620603788576474,5536278.273757381,4527,4419,2639728.666301083
2024-09-06,15,0.8922782803721586,0.04827393338704586,5106,18.64620263161099,1008812.2030921006,5686,3540,6415877.43576119
2024-09-07,15,0.94516100125983,0.018552178883874754,6227,29.302003869851603,9697067.67028933,5037,5621,4585037.868605943
2024-09-08,15,0.9108251854854876,0.03423447186209615,3895,37.66245942306177,2901812.131255934,4029,3224,3862306.967626896
2024-09-09,15,0.992052116284578,0.049863178976641116,4992,21.54586013753854,6986267.892088317,3968,5703,1726419.0302085592
2024-09-10,15,0.9477331864359998,0.022356733336303287,6120,17.862131973364157,7897820.433256334,5124,5143,4254631.903936635
2024-09-11,15,0.9469777534469782,0.027843752847813055,4799,19.71563660372739,2769834.283900912,5431,4528,5036993.135076081
2024-09-12,15,0.9497246310658842,0.054349434888765806,4263,36.54471073878608,8736808.992378607,5227,5894,5808737.061298261
2024-09-13,15,0.938082336185004,0.010230121017854947,5574,29.19305356206926,8812669.477830838,4762,5167,6755065.319101663
2024-09-14,15,0.9411671910957131,0.05420489886789658,5063,15.194202974226076,5019677.363383244,4983,5309,4992376.199222228
2024-09-15,15,0.9314497942806688,0.023644355731064028,5288,16.265943746708132,7984121.99856782,4907,5858,7705801.3731497275
2024-09-16,15,0.9575586350437318,0.05281133687969105,6332,35.48602459739253,1811626.3667880471,4432,4328,7263430.9919321155
2024-09-17,15,0.9388286777906193,0.07467000582078702,5393,26.40543402901447,5259463.697608834,4921,6124,4181376.092075165
2024-09-18,15,0.9240295175326196,0.06158617161153843,5156,28.670243898760052,5119565.794409389,5048,3579,6899991.343450324
2024-09-19,15,1.0,0.016043328483665045,5880,22.22288576999238,5678062.82187563,6001,4407,6399547.220510572
2024-09-20,15,0.8730019171036809,0.059375456955028605,3993,26.659070766613677,8833955.01952572,6658,4393,1901636.4219849582
2024-09-21,15,0.935364546596062,0.06033443049525253,5950,22.88448247243393,1009110.0676323305,4048,4727,3790305.5551116685
2024-09-22,15,0.9125151309926197,0.01866404680163919,4502,31.85683666748218,7793742.720697018,4775,3436,4248496.632221619
2024-09-23,15,0.903577206092703,0.023022221987718562,4305,36.186778602059285,8499812.388916101,5935,4453,4488324.576794531
2024-09-24,15,0.9649701038647802,0.046917857544061616,4226,30.716199094435,5240827.501515663,5288,5477,4196097.708449199
2024-09-25,15,1.0,0.027056343273189537,3165,32.005074954656834,8465089.630605046,4826,5813,3902035.540091393
2024-09-26,15,0.9591825554497536,0.0707091253796435,5544,29.67193172357226,8949819.7312558,4984,4456,1621565.619410553
2024-09-27,15,0.9645493385776143,0.011119441510710357,6082,27.977829582203338,2316518.2770280642,4084,4961,1879590.2391690942
2024-09-28,15,0.966693079096396,0.05210993924167559,3834,39.086009444939386,2076670.7108179966,4592,5897,3709254.01573152
2024-09-29,15,0.9179936063353643,0.04349535259692632,4724,33.621339080410415,8878891.664329283,4766,7130,7124280.761209771
2024-09-30,15,0.9224385922583557,0.05777853449573446,5399,22.931157937900355,6362197.096796333,4999,5669,7571069.996233961
2024-10-01,15,0.9325544616273486,0.05839799453296472,5398,24.27986107669032,7714699.843861601,4452,4425,2697671.286476667
2024-10-02,15,0.8900216545992824,0.06682056609842818,5329,20.403826573125087,6947660.339113487,4892,5498,2695074.6554968995
2024-10-03,15,0.9237399659671737,0.02371852029575088,3853,28.12054277617033,6022005.552462266,3663,4335,4037350.703534154
2024-10-04,15,0.914726596204465,0.034588909261654255,4423,28.070067458523695,6835517.710471568,4970,4900,2833714.6094232276
2024-10-05,15,0.9301123666574018,0.05653911822688663,5182,23.798462459766558,6121970.601790559,4609,3834,6363944.995900075
2024-10-06,15,0.9209911288624816,0.034681949257912036,5613,10.114406661763045,1809659.569043584,4529,4371,6313108.407197268
2024-10-07,15,0.9874702483419203,0.06284339953179303,5040,27.614146285230266,5498741.810764706,4881,5653,4379767.8923099665
2024-10-08,15,0.9199338651831589,0.06738751395202733,5254,33.77998555148916,5532400.308279218,5614,5618,4383127.090114567
2024-10-09,15,0.9395278261427564,0.07244157606208863,5700,27.482321465452312,4836189.375455866,4657,5948,3950279.69021826
2024-10-10,15,0.8883929927918828,0.04440858888302291,4927,21.272893493202304,9184982.773892619,5653,5209,5808118.669034384
2024-10-11,15,0.956021504251819,0.01610895581719667,4741,23.459135817186677,3152398.8297884027,3495,5315,6059783.814572366
2024-10-12,15,0.9482197101750968,0.03487172567430639,5257,28.002098849738612,8996734.826183088,4393,4685,1915347.9202769436
2024-10-13,15,0.9961398559151211,0.05600804194604846,4968,23.616685014540455,7563682.361632268,5764,6295,2416634.781059434
2024-10-14,15,0.911104592697366,0.06657335307987268,3955,33.25331472896083,3274054.8167341393,3829,4598,1819118.093997668
2024-10-15,15,0.9425231872749263,0.03378346700707779,4805,30.894104521218484,9789988.889686674,4339,4324,3361118.0380507754
2024-10-16,15,1.0,0.034642206528702466,4740,13.126016289123372,7573074.735229665,4341,5688,1957293.7061961459
2024-10-17,15,0.8999402369919918,0.036191440334404,5110,33.320836603865516,2976463.388661299,5209,5926,2538081.0461653057
2024-10-18,15,1.0,0.02401932264695504,5434,14.348480074375507,5780511.409836382,4560,6709,1490274.7397234424
2024-10-19,15,0.9500585644106037,0.05348374000508265,5375,29.30881035792032,4587450.408172624,4435,6414,7167672.3332568845
2024-10-20,15,0.9583313897982694,0.07563855440717263,6370,37.37330082819211,1471005.9635702106,5208,4083,7452875.985542592
2024-10-21,15,0.9280827268101117,0.055030808198602614,4937,15.840609917234307,5970895.5998501545,5532,3128,7527054.236243798
2024-10-22,15,0.9276138436983423,0.05066425903956107,4986,19.772365905259537,8003213.959562247,5979,4811,7361746.967438196
2024-10-23,15,0.9556327946679993,0.012433732219187138,4219,16.391699975534078,6704007.323109176,5229,3475,1111877.887738044
2024-10-24,15,1.0,0.03817659521826307,4739,12.02919422436723,6497871.716767791,4899,7238,5852018.32916878
2024-10-25,15,0.9628521186126815,0.02130183177551768,4159,21.78080893104361,1608099.8165073828,4910,6188,7797344.416545819
2024-10-26,15,0.950390040323126,0.038530264814391244,4323,25.97993762210872,3778906.294029864,4842,4881,7760719.516832192
2024-10-27,15,0.8829562754210091,0.07567947741123811,5307,20.939995884245683,9230762.734663446,4865,6042,5738108.666679201
2024-10-28,15,0.9727841896594471,0.02125249684803711,6104,30.783286351204612,1028962.757005154,5123,6590,2818322.954999869
2024-10-29,15,0.9315966158496792,0.04400440292312927,6026,10.83023664601404,4611877.171898735,4432,4298,2764976.4908071756
2024-10-30,15,0.9420199230902481,0.04658146891909222,4514,27.131878860439503,5159977.934431193,5488,5275,1287281.6863865233
2024-10-31,15,1.0,0.02336340247036746,4912,17.57500326495698,8070340.037890169,3528,5598,6353286.555940893
2024-11-01,15,0.9201760500863426,0.04420533413144919,5997,29.935568006127912,4089242.960938143,3854,5629,3044145.792417813
2024-11-02,15,0.9559707643791934,0.06835704994753548,4856,26.954979267675043,6074849.884703852,4914,4563,3296839.00129774
2024-11-03,15,0.9764967619346533,0.013184881410198938,5289,28.21190510232793,6077805.531100866,5206,3953,4883846.637617037
2024-11-04,15,0.9317978650523359,0.04105251475928145,5216,39.937988013045185,7203527.633840234,4002,6038,1657216.729548281
2024-11-05,15,0.9278498309419683,0.04586626354426768,4278,33.71204956332298,9739074.717413548,4784,4994,5316756.660970624
2024-11-06,15,0.9207576304307529,0.022843323428349632,6252,19.18046784214112,6902197.383879216,5987,4963,2527191.7116631996
2024-11-07,15,0.9362144023772506,0.03309408002387109,5195,27.736228895656637,7631768.724872226,4123,5634,6080358.749399992
2024-11-08,15,0.9752565266595769,0.07411165073085052,5655,31.351515561375976,4167192.635956964,5266,5890,5019814.301010044
2024-11-09,15,0.962823138009417,0.04589283199267114,4822,28.84310131111705,4738267.79224547,4343,6036,6674440.740562657
2024-11-10,15,0.9533058776723937,0.04338175044617515,4514,30.96260688765724,5782560.787420012,4750,3998,7751912.79465282
2024-11-11,15,0.919204743668951,0.07608799035347918,5829,33.36838831567323,4280024.089703428,3852,6720,1676832.7572437455
2024-11-12,15,0.9276765796099845,0.04206268073113316,5420,31.079143626657345,9389923.199441798,4692,4433,5302534.074204488
2024-11-13,15,0.9572787949003045,0.030251274946976617,4524,26.71761645490762,6475908.11594169,4337,4133,1752554.4770603403
2024-11-14,15,0.9986929057695779,0.06554917375643522,5110,12.092978822099262,3451715.9789400226,4722,6405,2275308.911285862
2024-11-15,15,0.8988902684247176,0.01354574536779546,4441,32.90881436794206,3625242.9482814283,4127,6078,2959464.8687673514
2024-11-16,15,0.8782468246638916,0.07308108268178219,4703,13.704854178437037,7520208.180535383,5661,5401,4797411.287251446
2024-11-17,15,0.9551191612380368,0.016437308688941315,5085,13.1459697645119,4542469.162551078,3807,4884,1578674.578880082
2024-11-18,15,0.9803000351413451,0.035258606452699966,4957,31.103383900839248,5396684.701268444,3703,6216,1568188.393131385
2024-11-19,15,0.9487180431992248,0.031034211199058123,4944,23.28970060650611,7796220.946199895,4032,3926,3870575.1114086686
2024-11-20,15,0.9119393580917081,0.011224416061357503,4929,37.57471578565162,4178697.688206938,4972,4659,3065424.6969852354
2024-11-21,15,0.9583298358487147,0.025220696246091592,6774,13.641528262176069,6457321.458640281,5182,5840,2265602.965671492
2024-11-22,15,0.9555002174441478,0.05374947622804237,3564,12.167578375220668,6526464.744202111,4259,5515,2723531.0053714374
2024-11-23,15,0.9675363478420491,0.060702004480191696,3058,21.14380790160908,1949999.9224991947,5712,6082,2823834.7050084984
2024-11-24,15,0.9459386909225475,0.059239788671375554,4825,10.78194677718294,7238649.4161059605,6139,5186,2610555.8148145746
2024-11-25,15,0.9603788935351043,0.06701856725388829,5305,17.766967467830543,8237947.967515787,3704,4477,2175800.270224488
2024-11-26,15,0.9390608865603912,0.07060118308179647,5677,14.786349667893788,7902941.195378069,5528,4904,6735656.836460298
2024-11-27,15,1.0,0.054079430616397355,4511,13.29474949031967,3564136.849056817,4161,3660,2917422.74602181
2024-11-28,15,0.9211077181465008,0.036545855553222734,3973,24.61672170275984,2561818.619334606,5108,5317,2737154.184434072
2024-11-29,15,0.9547566678062771,0.07469715859060541,4496,11.054450175188821,1129923.8113088864,5193,4133,7753467.054816242
2024-11-30,15,0.957158073194502,0.05903845750128835,6239,16.920949338765677,7196967.532586085,4041,4372,2655891.989586112
2024-12-01,15,0.9780806547605763,0.050726147739098296,5577,11.915657841776765,1342084.003349158,4305,4157,3833739.249888292
2024-12-02,15,0.9492829040685818,0.059804871109944424,4714,20.400327809729195,6067022.719315695,4668,4205,7002953.302360389
2024-12-03,15,0.9215790870013352,0.06933046218521484,5238,30.42088688257148,5077506.646773312,4165,5478,4853405.29190784
2024-12-04,15,0.9635956605111772,0.014682419756114888,5146,21.243481427825465,9431332.389378402,5228,4503,1011238.7447164705
2024-12-05,15,0.9331515379643206,0.03679975505396826,5189,13.944045061884863,3012342.1249726736,3388,5030,2483388.5218605786
2024-12-06,15,0.9906513025068766,0.018359267462069187,4335,24.387833360822732,3472477.3775254562,5601,4610,7508109.857930999
2024-12-07,15,0.9637134211649675,0.057367409590702086,3939,35.27457996947298,9091382.21651077,5054,4978,7795802.815179441
2024-12-08,15,1.0,0.05674248876856292,5382,21.21448432659381,6958395.225192799,4421,5014,6969102.556737257
2024-12-09,15,0.9284228438664555,0.0509942260020247,6025,24.99984840882147,5961795.857497424,5624,4985,5784546.792867179
2024-12-10,15,0.9946143238428391,0.0775533473358717,4369,12.40924786160298,4492809.744022515,5069,5536,7544502.226138461
2024-12-11,15,0.9607766726177115,0.05180839096785056,5424,11.557511053618173,5852169.360557528,5305,2781,6182071.815349394
2024-12-12,15,0.8954236841205746,0.05196551401492951,5594,12.494153292430731,1048293.9209558786,5809,4502,6758439.616921869
2024-12-13,15,0.9760300080205585,0.018814039539394437,5117,38.92317565905222,9295843.028570369,4367,5125,4179420.0396616464
2024-12-14,15,0.9571649032694438,0.023297563628319504,4096,24.453929812723956,2850642.34174171,4403,4355,1204375.1886119512
2024-12-15,15,0.9140778682394832,0.058867563775686624,5880,29.604346553030407,1595013.9276086795,5249,3374,7428808.357927258
2024-12-16,15,0.9473098743957321,0.06251111624502455,2964,34.09886421446089,9310064.533180851,3819,4988,6350948.608607423
2024-12-17,15,0.9370107629966214,0.053974913489641195,4193,30.75568559311222,7597249.454943343,5258,5235,4915686.015495539
2024-12-18,15,0.971801936348664,0.012992373586502246,6865,30.43934717480087,4223792.08489126,4833,3267,4341485.305333064
2024-12-19,15,0.8944651385626065,0.02030293156194285,4296,34.62765618620817,5038928.08544966,5797,7009,5028422.626537427
2024-12-20,15,0.9708772420777063,0.02917320421789952,6151,26.611297780978315,3200616.149868516,3758,6748,1275928.6480761354
2024-12-21,15,0.916272474987628,0.07441360485936718,5756,18.416717249855097,9969604.688216541,4484,4968,1533882.872855587
2024-12-22,15,0.9169983319919517,0.017790010487035747,4060,23.143944544041595,4288157.395158291,3986,5468,7397898.43152138
2024-12-23,15,1.0,0.012766423688029636,5241,26.772660966020553,4312901.840604851,5686,5585,5512152.099811599
2024-12-24,15,0.9597395827345807,0.010735474896111957,4238,19.32720425177225,5652351.811667643,5668,4039,4658966.77125312
2024-12-25,15,0.9401291320168288,0.06053015320855488,5299,35.07524993265977,3282560.0839852784,4381,6280,1901090.061432725
2024-12-26,15,0.8783823588339651,0.05842646931337015,4968,13.220928861726257,2193878.5266717775,5171,2752,6769357.431051359
2024-12-27,15,0.9694901157675155,0.02524374852968511,5146,27.886585479951528,6897145.688133383,3241,4509,6965446.726076796
2024-12-28,15,0.8961119380848217,0.03775677808785635,4717,39.58249934338963,4136394.071973272,4093,5756,3123960.6063632285
2024-12-29,15,0.9564665833764817,0.025827601033750362,3779,31.550923079852964,7122467.786821874,4527,4941,1158557.925584577
2024-12-30,15,0.9805817423856276,0.05192115699631928,5095,23.06951384755223,8939069.50134243,4425,3962,4957166.163094293
2024-01-01,16,0.8878927690060272,0.013620555633880645,5006,15.282502562572649,5792327.814472154,5028,5030,5199764.92898388
2024-01-02,16,0.854641678055495,0.01748054171445315,5516,28.06030024444263,8783919.789427932,3840,6884,5047446.489251404
2024-01-03,16,0.8535822107912558,0.06188290976770312,4920,25.991144903940175,4593905.884523402,3714,5321,3995704.0082930257
2024-01-04,16,0.8487619920663376,0.062429655926519556,5466,25.630327355697595,8755360.393766642,4786,6086,2368259.274425301
2024-01-05,16,0.871693012842412,0.05162392384167481,6258,13.217958705218164,6684255.905643931,3758,3979,7859409.051444609
2024-01-06,16,0.9430318882642443,0.053940927490168884,4442,13.129106526554729,7731347.8335788455,5527,4446,5253485.478307677
2024-01-07,16,0.8554903655085423,0.06120551587664525,3899,26.501779453686456,7015159.366041837,5103,4534,3242739.232405243
2024-01-08,16,0.8613918819688164,0.03249941688098769,5220,29.466018791999254,3467855.190612255,5038,5724,7091948.753077569
2024-01-09,16,0.8753868829896699,0.0503297974348572,4924,20.17580508176117,5033695.38330118,5615,5945,1192894.9040607077
2024-01-10,16,0.8867817683592701,0.048968914132718505,6257,18.939825555695577,4787504.074005229,5471,5656,3709743.268175846
2024-01-11,16,0.8551802419230069,0.06824158656242607,5689,28.29442716722096,7976678.644602056,3711,4881,4004617.7931955075
2024-01-12,16,0.8416896877363627,0.024852162341903485,4126,32.775014256394186,1777164.9518850446,4880,4978,7083479.620965084
2024-01-13,16,0.8646753516397788,0.021320942989255826,5125,38.604753613367166,9952190.963988472,4851,6291,7302106.549841727
2024-01-14,16,0.915470836740516,0.056786138418977374,4698,38.80822912167166,8782101.530162364,5000,5760,6832109.71683393
2024-01-15,16,0.86865676266181,0.05540178239472702,5390,14.445266395604758,8825105.096969768,3980,4682,7549724.885628561
2024-01-16,16,0.8867157365707427,0.0639158989547152,4512,19.50251426295103,5759512.02912521,4935,5077,1718918.4748972096
2024-01-17,16,0.8888703856620875,0.039293247280503284,4017,22.323884820509992,3672653.526425379,5496,5141,2126470.383765047
2024-01-18,16,0.9076681793683424,0.013933835800111292,4122,30.212925986890195,3830105.357770036,3996,3445,3447112.930442004
2024-01-19,16,0.9546349527149944,0.014933817560940463,6043,31.39575785083002,6256889.856676756,4442,4583,5610521.682359439
2024-01-20,16,0.8135026396919695,0.03705206737164558,4532,28.037408730874752,4232985.930500828,5160,3766,3734937.893993012
2024-01-21,16,0.890851506887296,0.034796765536759214,3577,10.721654571626559,3008365.8737791637,3975,5636,4967153.785217028
2024-01-22,16,0.8897223524871702,0.05950418352754426,5145,22.77636673874954,9659614.10876352,3749,4604,1807650.267227328
2024-01-23,16,0.8981936525906534,0.027156420255750935,3892,29.627482853426343,4439660.6789654195,4903,5881,5358228.371708932
2024-01-24,16,0.9175544213158489,0.014439369755043395,5115,12.020461212722354,7315662.204322736,4540,6346,3466136.4563798434
2024-01-25,16,0.8600081004781097,0.07383710127750237,4377,18.854186390835174,6832709.16230077,4753,4831,5872110.210195922
2024-01-26,16,0.872805467129261,0.025358931405462627,4791,19.99570002097893,2152516.1956187664,4084,5777,5627663.595134737
2024-01-27,16,0.9138262821045013,0.01615532206412685,5171,16.438243340909942,8786605.861395784,4471,5441,1754152.083622869
2024-01-28,16,0.879812338501929,0.07097767942495567,5239,38.83344098133222,2987259.7471810337,4616,6054,6521448.97327447
2024-01-29,16,0.8668481433117268,0.05988866908295651,4878,14.52065919710737,9343225.803850291,4250,4860,2599360.103417961
2024-01-30,16,0.8756750450713761,0.06994295964857827,5661,15.168602151764468,5213963.112195651,5191,4759,5175684.293956302
2024-01-31,16,0.9112358712495583,0.04665174983883818,5393,35.360977030648,6748881.136015674,4196,5415,7573131.804642928
2024-02-01,16,0.8683061083230621,0.05059962664681372,5629,21.29397714583483,6943617.989289205,3890,2436,2881071.1821986595
2024-02-02,16,0.924378462120001,0.030577352684789123,5194,12.11214812956413,6690553.305771361,3686,4903,7739239.291373886
2024-02-03,16,0.9117201773570579,0.06494207448828906,4288,22.915571572717354,7209863.602542506,3878,5278,6319215.174794769
2024-02-04,16,0.8872899990132779,0.07960171778467307,5629,22.83895940604582,5317629.1810428435,4095,5501,7313622.069630445
2024-02-05,16,0.8975749900251607,0.05266910056528613,5208,36.512438835384785,7119752.385502497,5335,5018,4078038.381750509
2024-02-06,16,0.8493052223283902,0.07633613069012724,5001,16.63158425386917,2812743.317725,4723,4162,2915301.8491465803
2024-02-07,16,0.8618619809541845,0.060453918320707616,5869,15.87883248328869,3069692.5906007485,4452,6060,1782417.8292328496
2024-02-08,16,0.8759741334696937,0.016694363846192647,4213,14.668491278535065,8618001.377814546,4694,5914,2100140.5898869922
2024-02-09,16,0.8721653176794932,0.03991677882406882,5074,27.709414791260304,9614080.272351777,5591,4333,1928898.6973359052
2024-02-10,16,0.8441351710901541,0.0444727485113462,4719,22.516955765976356,9818065.44963922,4908,5709,2235568.445405839
2024-02-11,16,0.9303393048525558,0.012661897838411484,5220,23.0208804596447,1383822.2334650913,4570,4814,7724047.975575577
2024-02-12,16,0.8795188184248363,0.07804384765296714,4788,25.479018709092202,7821865.282640927,5067,3192,1047975.9845440618
2024-02-13,16,0.9264979591327851,0.04600871144493866,3297,22.174590616502677,8091168.9737000195,6396,5024,2292347.921438188
2024-02-14,16,0.8771245227032848,0.043747254332852384,5758,20.565843394739392,9027164.584064389,4668,5246,6269001.890336335
2024-02-15,16,0.8862796165402528,0.020834790250269422,5039,28.197647778820095,8350916.648895761,4692,4888,1541256.4185059713
2024-02-16,16,0.9102432327267594,0.053947409854332044,5137,10.982372635700429,6367724.264943661,4599,5586,3195395.506995911
2024-02-17,16,0.8890158226047963,0.026655999227654194,3672,31.71366314197089,6803755.726776509,5884,4378,1689474.1450780078
2024-02-18,16,0.9058783741897423,0.054105801298064665,6161,11.939911006674533,6563215.1055545,2386,3709,3252973.798538151
2024-02-19,16,0.8873942016093385,0.03806413569580171,4911,22.6841622195591,6507946.05922039,4057,4171,4484468.956312962
2024-02-20,16,0.9308717459038565,0.07171492138921108,6570,33.074321750344616,1469709.0673750862,3410,6379,3527359.0539215025
2024-02-21,16,0.8862880380734033,0.060360442647818625,5460,39.0126090987047,2359001.223121699,4698,4689,1311109.857431137
2024-02-22,16,0.8892392187142394,0.06270908997230142,5084,14.214762329290766,6357120.183589078,4540,4053,3417415.177728691
2024-02-23,16,0.8663927471772744,0.017242344894519174,5155,28.29795772636104,6725058.912456637,4157,4625,7202559.410541286
2024-02-24,16,0.8899186400412954,0.019803130268986897,4890,29.1212172528084,6972902.622360096,4496,6129,1152575.2776294632
2024-02-25,16,0.8807248979608301,0.06929628737183065,6066,33.279548489828414,5484761.391093983,5540,6102,4626467.005235041
2024-02-26,16,0.9277274749060799,0.050012928745607865,5303,23.50444915853039,6958742.271612184,4658,4083,7102426.678957415
2024-02-27,16,0.8942975288809016,0.012795867857128686,5051,31.66021134575564,3827814.0165122394,4482,4518,3383261.0105536743
2024-02-28,16,0.9041419887201388,0.028540279509289224,6001,15.054680149761687,1985934.1330167851,4707,6078,3262780.2005056683
2024-02-29,16,0.9417740431667615,0.05024401772391797,6117,31.201790281628984,7290789.210102151,4626,4570,7229021.311906795
2024-03-01,16,0.8361825164288876,0.06953210547081536,5724,17.47126856936628,4682798.779386076,5252,4649,6098020.807603018
2024-03-02,16,0.9103738519089771,0.07492113463803213,4944,31.345750784873363,9027942.699244201,5381,6278,3945481.1254855525
2024-03-03,16,0.8823905305557604,0.06606089800547607,4924,13.664892425029315,4693143.16593826,4614,3603,3204886.778271936
2024-03-04,16,0.8926518045919183,0.07854935832518772,5455,22.02167974737765,5702386.995538761,5115,4752,2257963.847951722
2024-03-05,16,0.9256289085641832,0.051677912277871316,5371,12.363256536090997,6503021.908742298,4328,5518,6158669.991686032
2024-03-06,16,0.8770451392944011,0.039335530029543306,4945,29.806835204861873,9022285.34109778,5703,6005,1016686.6501344137
2024-03-07,16,0.9101702201322076,0.058273236494996744,4801,24.037622532240057,1938271.7339508666,5039,3575,7282510.595212165
2024-03-08,16,0.8488930530934492,0.02187926540581269,5783,15.35307895261558,5433519.034869167,5399,5159,4708720.322594598
2024-03-09,16,0.8599546592522436,0.05994222008372446,5446,29.46080766805417,2945638.562918961,4034,5577,5155044.425839622
2024-03-10,16,0.9248179653268096,0.07364866149162926,5859,38.43512064991611,8291781.571612256,4531,4896,2573917.5015124157
2024-03-11,16,0.9169518953094216,0.045822786033494836,4750,29.465831533233615,4265340.352155329,5652,5357,3108689.6738397195
2024-03-12,16,0.8975979278751348,0.05268451087300511,5022,26.645848691085277,7142232.220794653,4653,4910,2757449.744272884
2024-03-13,16,0.8746465581377498,0.06852485144051679,5683,16.352580659444026,2796213.2831161995,4289,6014,1453548.4759720338
2024-03-14,16,0.8391589310908049,0.036103398557608836,5362,29.459486757964473,7312416.509556236,5064,5827,4148966.588734987
2024-03-15,16,0.9224333900303701,0.02525880449139118,5990,25.226608882063346,2873932.875436664,4591,5606,6637981.9234138075
2024-03-16,16,0.9279476891256527,0.025463871839835672,4503,32.912296525946715,2615788.3104517185,4089,4978,4695286.565670358
2024-03-17,16,0.9045658347769079,0.013550065073887129,5557,24.765327140208022,8670027.79367439,4446,5154,3279424.1641090275
2024-03-18,16,0.8501123929499282,0.05773398470412346,5174,29.04539228095253,2821998.5214585653,5736,5194,3623786.8984402698
2024-03-19,16,0.9125803959220747,0.014956301980798021,4173,34.98021421261604,9491130.705377009,4749,5445,5362419.886772848
2024-03-20,16,0.8762364934127796,0.011939186813060403,5402,21.53698697455731,8959339.531159002,7107,5497,5840318.316651217
2024-03-21,16,0.8690576472133372,0.04926020876028953,5084,29.438765526626664,6774362.000400689,4907,6583,7300411.584265136
2024-03-22,16,0.9311412553259916,0.06462140293980503,2734,34.99704927146232,6835253.202982565,4543,4267,1141088.8665202688
2024-03-23,16,0.9057568977278389,0.06636615175428105,3614,27.569493208069833,1359051.9014983259,5155,3587,5963334.051219066
2024-03-24,16,0.8854721200211675,0.062285065776632974,5781,17.215833993228543,1574477.1505663097,5763,4959,7579287.938006481
2024-03-25,16,0.874010491961797,0.05185893873428341,6384,34.49489103728699,9077990.54598401,5146,5038,7710374.732374542
2024-03-26,16,0.9529526215069904,0.0666487003524498,4738,22.992373200544257,8464398.640148258,4766,4099,4378287.492222849
2024-03-27,16,0.8662364428526405,0.017224730341519702,5278,37.01784437216527,3733673.1800802555,5574,4377,3904363.252780983
2024-03-28,16,0.8776339592494641,0.06324198363454192,5926,25.759298735491544,9422453.13704408,4011,3725,7789905.613708127
2024-03-29,16,0.9136742591613571,0.03071837242629577,5598,25.961331918674055,3821868.8688631123,4972,3485,7914324.369749187
2024-03-30,16,0.86730396254007,0.027019029184128643,4390,33.751067848398705,5594338.55003198,5552,4675,3082434.468523751
2024-03-31,16,0.8670804101890168,0.018323707131251178,4859,14.101932001634768,4122777.1459807153,4774,5001,2329526.180498825
2024-04-01,16,0.8714885139084815,0.021625664823726055,4423,15.853845434917343,9854923.24867598,5805,5466,6735403.63956482
2024-04-02,16,0.9249506971372248,0.054259841117469905,5811,29.481204341388935,9356046.663138349,4386,4258,1652809.8417311618
2024-04-03,16,0.8823462324371739,0.0734973192383267,5977,22.350271397391168,4983527.422733592,6303,4112,6362868.818761036
2024-04-04,16,0.9259905122419375,0.024277720572985433,3840,26.621413135043493,5919264.0985931195,4486,4989,6912353.654327184
2024-04-05,16,0.8878719357420364,0.011385311034341978,4972,20.577738830680687,6730882.174599166,5253,4824,5485345.434113662
2024-04-06,16,0.8498029408511741,0.012698046700738173,6185,32.14539170475868,7446202.57490019,3069,5800,4768219.350060349
2024-04-07,16,0.9135505063066978,0.05606767636297332,5792,37.113318022099875,6488995.395702731,4808,4953,5287914.7196919555
2024-04-08,16,0.8842516331348472,0.05557673833708294,4417,31.135036952441553,9037446.627141673,5832,6496,3126235.4237431963
2024-04-09,16,0.8726109047505731,0.022428343832808638,4570,34.18791017244959,2335537.4559227945,4204,4360,5989997.826863222
2024-04-10,16,0.8437353810840978,0.03783932934690256,4239,32.61447217340128,1111302.180056456,5942,4740,4631705.874558387
2024-04-11,16,0.9460861809025042,0.05541043590045349,6267,11.822925700917695,6548482.94442715,4116,6007,7850051.813313499
2024-04-12,16,0.9228377963530958,0.07132158619437659,5999,34.95187633901919,4108909.8906950383,4661,5081,4248129.025580669
2024-04-13,16,0.8845641354014141,0.013497955234586159,5173,27.488349758242464,4195897.867598146,5678,3351,5351123.415437535
2024-04-14,16,0.8982383094845283,0.07952790297220638,2714,38.714438741036645,7365853.648218737,4501,4072,7181617.56860778
2024-04-15,16,0.9046126970723156,0.04418112482813201,4925,35.853074026153806,1318410.095751982,6035,4477,7044951.726402699
2024-04-16,16,0.8532179452310512,0.0720055915662811,5310,27.244394880218714,1972163.6357564018,6110,4693,4157110.2242146553
